Stopped on time - objective value 563.00000000
   7370 x(13,51)                              1                       0
   7416 x(13,97)                              1                       0
   7438 x(13,119)                             1                       0
   7447 x(13,128)                             1                       0
   7461 x(13,142)                             1                       0
   7539 x(13,220)                             1                       0
   7565 x(13,246)                             1                       0
   7596 x(13,277)                             1                       0
   7647 x(13,328)                             1                       0
   7749 x(13,430)                             1                       0
   7798 x(13,479)                             1                       0
   7808 x(13,489)                             1                       0
   7847 x(13,528)                             1                       0
   7906 x(14,24)                              1                       0
   7916 x(14,34)                              1                       0
   7924 x(14,42)                              1                       0
   7936 x(14,54)                              1                       0
   7943 x(14,61)                              1                       0
   7949 x(14,67)                              1                       0
   7957 x(14,75)                              1                       0
   7985 x(14,103)                             1                       0
   7996 x(14,114)                             1                       0
   8044 x(14,162)                             1                       0
   8054 x(14,172)                             1                       0
   8089 x(14,207)                             1                       0
   8098 x(14,216)                             1                       0
   8121 x(14,239)                             1                       0
   8139 x(14,257)                             1                       0
   8154 x(14,272)                             1                       0
   8168 x(14,286)                             1                       0
   8177 x(14,295)                             1                       0
   8187 x(14,305)                             1                       0
   8208 x(14,326)                             1                       0
   8221 x(14,339)                             1                       0
   8232 x(14,350)                             1                       0
   8244 x(14,362)                             1                       0
   8255 x(14,373)                             1                       0
   8269 x(14,387)                             1                       0
   8288 x(14,406)                             1                       0
   8301 x(14,419)                             1                       0
   8307 x(14,425)                             1                       0
   8321 x(14,439)                             1                       0
   8334 x(14,452)                             1                       0
   8342 x(14,460)                             1                       0
   8347 x(14,465)                             1                       0
   8392 x(14,510)                             1                       0
   8406 x(14,524)                             1                       0
   8416 x(14,534)                             1                       0
   8425 x(14,543)                             1                       0
   8447 x(15,2)                               1                       0
   8455 x(15,10)                              1                       0
   8459 x(15,14)                              1                       0
   8463 x(15,18)                              1                       0
   8467 x(15,22)                              1                       0
   8471 x(15,26)                              1                       0
   8476 x(15,31)                              1                       0
   8492 x(15,47)                              1                       0
   8503 x(15,58)                              1                       0
   8525 x(15,80)                              1                       0
   8534 x(15,89)                              1                       0
   8541 x(15,96)                              1                       0
   8551 x(15,106)                             1                       0
   8556 x(15,111)                             1                       0
   8565 x(15,120)                             1                       0
   8570 x(15,125)                             1                       0
   8574 x(15,129)                             1                       0
   8588 x(15,143)                             1                       0
   8624 x(15,179)                             1                       0
   8639 x(15,194)                             1                       0
   8643 x(15,198)                             1                       0
   8647 x(15,202)                             1                       0
   8654 x(15,209)                             1                       0
   8673 x(15,228)                             1                       0
   8681 x(15,236)                             1                       0
   8692 x(15,247)                             1                       0
   8699 x(15,254)                             1                       0
   8706 x(15,261)                             1                       0
   8729 x(15,284)                             1                       0
   8734 x(15,289)                             1                       0
   8738 x(15,293)                             1                       0
   8758 x(15,313)                             1                       0
   8766 x(15,321)                             1                       0
   8776 x(15,331)                             1                       0
   8782 x(15,337)                             1                       0
   8788 x(15,343)                             1                       0
   8793 x(15,348)                             1                       0
   8797 x(15,352)                             1                       0
   8804 x(15,359)                             1                       0
   8816 x(15,371)                             1                       0
   8835 x(15,390)                             1                       0
   8839 x(15,394)                             1                       0
   8845 x(15,400)                             1                       0
   8857 x(15,412)                             1                       0
   8876 x(15,431)                             1                       0
   8881 x(15,436)                             1                       0
   8887 x(15,442)                             1                       0
   8893 x(15,448)                             1                       0
   8903 x(15,458)                             1                       0
   8919 x(15,474)                             1                       0
   8926 x(15,481)                             1                       0
   8932 x(15,487)                             1                       0
   8962 x(15,517)                             1                       0
   8972 x(15,527)                             1                       0
   8983 x(15,538)                             1                       0
   8991 x(15,546)                             1                       0
   8995 x(15,550)                             1                       0
   9014 x(16,6)                               1                       0
   9053 x(16,45)                              1                       0
   9061 x(16,53)                              1                       0
   9093 x(16,85)                              1                       0
   9112 x(16,104)                             1                       0
   9121 x(16,113)                             1                       0
   9144 x(16,136)                             1                       0
   9179 x(16,171)                             1                       0
   9190 x(16,182)                             1                       0
   9242 x(16,234)                             1                       0
   9251 x(16,243)                             1                       0
   9266 x(16,258)                             1                       0
   9277 x(16,269)                             1                       0
   9323 x(16,315)                             1                       0
   9335 x(16,327)                             1                       0
   9364 x(16,356)                             1                       0
   9385 x(16,377)                             1                       0
   9430 x(16,422)                             1                       0
   9446 x(16,438)                             1                       0
   9476 x(16,468)                             1                       0
   9486 x(16,478)                             1                       0
   9506 x(16,498)                             1                       0
   9517 x(16,509)                             1                       0
   9531 x(16,523)                             1                       0
   9537 x(16,529)                             1                       0
   9543 x(16,535)                             1                       0
   9556 x(16,548)                             1                       0
   9565 x(16,557)                             1                       0
   9720 x(17,149)                             1                       0
   9739 x(17,168)                             1                       0
   9781 x(17,210)                             1                       0
   9842 x(17,271)                             1                       0
   9851 x(17,280)                             1                       0
   9991 x(17,420)                             1                       0
  10012 x(17,441)                             1                       0
  10112 x(17,541)                             1                       0
  10235 x(18,101)                             1                       0
  10252 x(18,118)                             1                       0
  10266 x(18,132)                             1                       0
  10291 x(18,157)                             1                       0
  10398 x(18,264)                             1                       0
  10453 x(18,319)                             1                       0
  10509 x(18,375)                             1                       0
  10597 x(18,463)                             1                       0
  10604 x(18,470)                             1                       0
  10618 x(18,484)                             1                       0
  10726 x(19,29)                              1                       0
  10732 x(19,35)                              1                       0
  10752 x(19,55)                              1                       0
  10760 x(19,63)                              1                       0
  10773 x(19,76)                              1                       0
  10790 x(19,93)                              1                       0
  10862 x(19,165)                             1                       0
  10870 x(19,173)                             1                       0
  11020 x(19,323)                             1                       0
  11061 x(19,364)                             1                       0
  11081 x(19,384)                             1                       0
  11187 x(19,490)                             1                       0
  11211 x(19,514)                             1                       0
  11325 x(20,65)                              1                       0
  11355 x(20,95)                              1                       0
  11545 x(20,285)                             1                       0
  11661 x(20,401)                             1                       0
  11669 x(20,409)                             1                       0
  11752 x(20,492)                             1                       0
  11786 x(20,526)                             1                       0
  11822 x(20,562)                             1                       0
  11823 z                                   563                       0
